fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type
-1.5521555650029546,-0.5378473750275687,-0.6168430714051557,-0.8496034700907313,-0.25665351269176806,-0.5996980250761118,-0.6887179874181365,-1.5502507688773928,0.6374963520477394,0.6023561813448278,0.7555689950279268,1.0
-0.551022523544151,-0.9036065804908894,-0.2744306638414853,-0.8496034700907313,-0.28508243774098413,-0.4879838266471582,-0.4602174622211815,-1.4276781037154973,-0.23661479097639007,-0.13442401034355128,1.0055739724890067,1.0
0.06505934812280499,-0.7207269777592291,0.5473591143113234,1.9499237923690262,-0.3987981379378482,0.7688009056785692,0.23407259510802775,1.6929556958108922,0.8872423929117772,-0.8042241846057144,-1.1611358321736933,1.0
-0.16597135375230343,-0.5988072426047889,0.2734291882603869,-0.5560200867616182,-0.6262295383315765,-0.4879838266471582,-0.073524265734027,-1.553563543611482,-0.17417828076038203,-1.0051642368843632,1.7555889048722495,1.0
-0.011950885835564253,-0.5988072426047889,-0.13746570081601742,-0.8076629867580007,-0.228224587642552,-0.20869833057477435,0.260438040323061,-0.46034788135702265,0.20044078053567466,-0.5363041149008491,0.005554062644684167,1.0
-1.0900941612527377,-0.6597671101820088,-0.7538080344306239,-0.828633228424366,-0.3419402878394162,-0.543840925861635,-0.10867819268740467,-1.0964006303050517,0.5126233316157205,0.26745609421374605,0.42222902507981885,1.0
-0.24298158771067266,-0.5378473750275687,0.20494670674765283,0.786075379885756,-0.6262295383315765,0.6291581576423773,0.594400346380149,0.0034405814176232652,-0.049305260328363125,-1.1391242717367958,0.8389039875149535,1.0
1.2972230914567175,0.3765506386307332,-0.000500737790549172,0.03114667989660807,0.8805034892768732,-1.1582690172208796,-1.2160268917188017,1.461061464423569,1.012115413343796,1.6070564427380722,0.005554062644684167,0.0
-0.011950885835564253,-0.6597671101820088,0.47887663279858933,1.8345874632040173,0.05606466284960839,1.0201578521437147,1.3326328124010804,1.0635284963310419,-1.485344995296579,-0.33536406262220037,-1.24447082466072,1.0
-0.3199918216690426,-0.9645664480681095,-0.2744306638414853,-0.9125141950898268,-0.8252320136760888,0.0705871654976095,-0.073524265734027,-1.2587265922761668,-0.4239243216244198,-0.5363041149008491,0.42222902507981885,1.0
-0.6280327575025202,-0.5988072426047889,-0.0689832193032833,-0.5560200867616182,-0.5125138381347124,0.5733010584279005,-0.038370338780649306,-1.0400834598252748,0.949678903127788,0.8702762510496932,1.0055739724890067,1.0
-0.16597135375230343,-0.7816868453364493,-0.2744306638414853,0.6602539298875647,-0.3135113627902002,0.34987266156999336,1.8423647532250567,0.23533481280490945,0.20044078053567466,0.06651604193509776,-0.07778092984234247,1.0
0.21907981603954416,-0.11112830198702785,0.3419116697731211,-0.8915439534234616,-0.228224587642552,-0.4879838266471582,1.1920171045875696,-0.29470914465178144,-0.7985433829204764,-0.6702641497532817,-0.9944658471996385,1.0
3.2994891743743247,1.5347881225979152,1.8485262630532704,-0.5979605700943486,0.8805034892768732,-0.9906977195774492,-1.180872964765424,1.3616782224004464,-0.23661479097639007,0.8032962336234769,0.42222902507981885,0.0
1.0661923895816086,0.8032697116712737,1.0267364849004617,-0.639901053427079,0.5109274636370648,-1.3258403148643099,-1.5324122342992008,1.0635284963310419,-0.8609798931364845,-0.46932409747463266,-0.8277958622255852,0.0
0.06505934812280499,2.418706202467607,-2.1919401461980392,-0.6818415367598094,0.6815010139323611,-0.7114122235050654,-1.5499891977758897,0.9807091279784396,1.1994249439918259,0.46839614649239514,-0.9111308547126118,0.0
-1.3981350970862154,1.565268056386525,-1.5071153310706986,-0.5560200867616182,-0.3987981379378482,-0.2645554297892511,-0.6359870969880699,-0.4934756286980635,0.8872423929117772,-1.0051642368843632,-0.9944658471996385,1.0
